Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
ENSG00000174227;Q5H8A4,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.199300006,0.102899998,0.108400002,0.440600008,0.041900001,0.0008,0.802999973,0.330300003,0.425900012,0.0098
ENSG00000174233;O43306,Cell membrane,Signal peptide|Transmembrane domain,0.171100006,0.181299999,0.0251,0.824000001,0.055,0.0006,0.345499992,0.470899999,0.434500009,0.0108
ENSG00000174327;Q7RTY0,Cell membrane,Signal peptide|Transmembrane domain,0.221799999,0.070699997,0.100500003,0.582799971,0.254700005,0.0029,0.472799987,0.289299995,0.502699971,0.0143
ENSG00000174358;Q695T7,Cell membrane,Transmembrane domain,0.128399998,0.078500003,0.020500001,0.793099999,0.1109,0.006,0.272899985,0.471300006,0.148800001,0.031300001
ENSG00000174437;P16615,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.179499999,0.0999,0.0228,0.560199976,0.1109,0.0132,0.560299993,0.583299994,0.506099999,0.018999999
ENSG00000174448;P59095,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.669799984,0.549099982,0.0163,0.376899987,0.292499989,0.0109,0.347799987,0.215000004,0.227200001,0.0097
ENSG00000174473;Q49A17,Golgi apparatus,Signal peptide|Transmembrane domain,0.162100002,0.096000001,0.381700009,0.259000003,0.062600002,0.0132,0.396699995,0.1822,0.969900012,0.0139
ENSG00000174502;Q7LBE3,Cell membrane,Transmembrane domain,0.145400003,0.137400001,0.015699999,0.875199974,0.123999998,0.0044,0.278499991,0.440299988,0.289700001,0.0337
ENSG00000174607;Q16880,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.203799993,0.101000004,0.061299998,0.267500013,0.067299999,0.0079,0.858699977,0.271200001,0.404199988,0.031199999
ENSG00000174640;Q92959,Cell membrane,Transmembrane domain,0.1237,0.0625,0.104099996,0.836799979,0.156100005,0.0154,0.293599993,0.387100011,0.170200005,0.027899999
ENSG00000174669;Q14542,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.161300004,0.121799998,0.091200002,0.558899999,0.088200003,0.0008,0.454899997,0.583700001,0.444900006,0.0076
ENSG00000174684;O43505,Golgi apparatus,Signal peptide|Transmembrane domain,0.195999995,0.122299999,0.492799997,0.143099993,0.062100001,0.0032,0.389800012,0.147,0.878600001,0.0058
ENSG00000174886;Q86Y39,Mitochondrion|Plastid,Transmembrane domain,0.045699999,0.178100005,0.048999999,0.167699993,0.865400016,0.730099976,0.193700001,0.216499999,0.105099998,0.088
ENSG00000174915;Q9BVG9,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.062700003,0.160500005,0.0264,0.257299989,0.0548,0.0039,0.815400004,0.519599974,0.683099985,0.048
ENSG00000174951;P19526,Golgi apparatus,Signal peptide,0.319099993,0.101800002,0.238700002,0.149900004,0.141299993,0.025699999,0.606599987,0.217299998,0.925300002,0.062799998
ENSG00000174990;P35218,Mitochondrion,Mitochondrial transit peptide,0.350300014,0.235599995,0.310299993,0.1149,0.824400008,0.054200001,0.112300001,0.087399997,0.141900003,0.207399994
ENSG00000175003;O15245,Cell membrane,Transmembrane domain,0.177699998,0.084100001,0.060699999,0.818899989,0.083099999,0.0031,0.297100008,0.433400005,0.342599988,0.040800001
ENSG00000175040;Q9Y4C5,Golgi apparatus,Signal peptide|Transmembrane domain,0.259900004,0.138300002,0.4023,0.149100006,0.0973,0.0071,0.400700003,0.139300004,0.88410002,0.0124
ENSG00000175048;Q8IZN3,Cell membrane|Golgi apparatus,Transmembrane domain,0.179499999,0.214699998,0.015,0.700299978,0.231800005,0.0023,0.427100003,0.365500003,0.743700027,0.0035
ENSG00000175063;O00762,Cytoplasm,Nuclear export signal,0.69749999,0.440100014,0.032900002,0.239199996,0.1655,0.0298,0.244599998,0.417100012,0.346199989,0.067900002
ENSG00000175066;Q6ZS86,Endoplasmic reticulum,,0.445300013,0.382600009,0.0429,0.221100003,0.27610001,0.0504,0.455300003,0.111100003,0.217999995,0.065200001
ENSG00000175198;P05165,Mitochondrion,Mitochondrial transit peptide,0.171000004,0.118000001,0.044199999,0.085699998,0.876900017,0.120200001,0.077299997,0.0581,0.085699998,0.132300004
ENSG00000175229;Q96A11,Golgi apparatus,Signal peptide|Transmembrane domain,0.159099996,0.177000001,0.349700004,0.259900004,0.071000002,0.0069,0.540400028,0.143900007,0.803499997,0.0072
ENSG00000175264;O43916,Golgi apparatus,Signal peptide|Transmembrane domain,0.268700004,0.103500001,0.42019999,0.190099999,0.085100003,0.008,0.36469999,0.147100002,0.842899978,0.0028
ENSG00000175283;Q9UPQ8,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.1096,0.162900001,0.029300001,0.242899999,0.136299998,0.0067,0.780799985,0.507700026,0.421799988,0.0048
ENSG00000175309;Q8IUZ5,Cytoplasm,,0.705799997,0.32280001,0.301400006,0.085299999,0.542900026,0.016899999,0.221300006,0.183200002,0.101899996,0.145799994
ENSG00000175445;P06858,Extracellular,Signal peptide,0.156299993,0.107000001,0.90259999,0.42750001,0.1237,0.021500001,0.230199993,0.375,0.322299987,0.0044
ENSG00000175482;Q9HCU8,Nucleus,Nuclear localization signal,0.381599993,0.866699994,0.0059,0.077200003,0.263300002,0.0027,0.082099997,0.088600002,0.102600001,0.0029
ENSG00000175505;Q9UBD9,Extracellular,Signal peptide,0.228,0.127499998,0.792900026,0.298900008,0.122900002,0.0022,0.38530001,0.261500001,0.285699993,0.0118
ENSG00000175535;P16233,Extracellular,Signal peptide,0.156399995,0.062399998,0.904500008,0.437299997,0.126900002,0.036800001,0.167400002,0.374500006,0.239800006,0.0051
ENSG00000175536;A6NK58,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,0.567600012,0.407599986,0.0209,0.045200001,0.84920001,0.181700006,0.101599999,0.090800002,0.0704,0.082000002
ENSG00000175548;Q5I7T1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.078699999,0.222200006,0.017999999,0.321200013,0.093099996,0.0029,0.857500017,0.167099997,0.468400002,0.0095
ENSG00000175564;P55916,Mitochondrion,Transmembrane domain,0.1259,0.085199997,0.018200001,0.262899995,0.853100002,0.120999999,0.1796,0.168799996,0.130400002,0.140499994
ENSG00000175567;P55851,Mitochondrion,Transmembrane domain,0.1127,0.092200004,0.0264,0.314399987,0.84920001,0.090899996,0.144199997,0.132100001,0.115500003,0.155900002
ENSG00000175592;P15407,Nucleus,Nuclear localization signal|Nuclear export signal,0.268700004,0.816900015,0.0163,0.040199999,0.0902,0.0002,0.071099997,0.124600001,0.082400002,0.003
ENSG00000175711;Q67FW5,Cytoplasm,Nuclear export signal,0.619799972,0.488200009,0.118799999,0.271100014,0.370000005,0.0048,0.295899987,0.524299979,0.397599995,0.0176
ENSG00000175806;Q9UJ68,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,0.508400023,0.239999995,0.25850001,0.090099998,0.824599981,0.079999998,0.1131,0.182799995,0.128800005,0.356000006
ENSG00000175809;Q8N7E2,Nucleus,Nuclear localization signal,0.380899996,0.788200021,0.029300001,0.135499999,0.118600003,0.0018,0.046500001,0.062899999,0.034699999,0.0114
ENSG00000175893;Q8IVQ6,Endoplasmic reticulum|Golgi apparatus,Transmembrane domain,0.182099998,0.214399993,0.024,0.238399997,0.141900003,0.0148,0.71359998,0.250999987,0.816500008,0.0008
ENSG00000175931;Q9C0C9,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.637499988,0.560000002,0.020500001,0.261000007,0.2227,0.0189,0.462199986,0.157800004,0.301099986,0.052200001
ENSG00000176020;Q86WK7,Cell membrane,Signal peptide|Transmembrane domain,0.203500003,0.146500006,0.114699997,0.741299987,0.0491,0.0012,0.485599995,0.397100002,0.377299994,0.0429
ENSG00000176022;Q96L58,Golgi apparatus,Signal peptide|Transmembrane domain,0.1118,0.131099999,0.603299975,0.281199992,0.204699993,0.0017,0.446799994,0.224600002,0.881299973,0.0037
ENSG00000176095;Q92551,Cytoplasm|Nucleus,Nuclear localization signal,0.643100023,0.79610002,0.057399999,0.183400005,0.209600002,0.0012,0.147200003,0.070299998,0.049600001,0.0003
ENSG00000176153;P18283,Cytoplasm,Peroxisomal targeting signal,0.571200013,0.3759,0.292899996,0.137799993,0.425999999,0.240199998,0.221200004,0.319599986,0.183300003,0.641900003
ENSG00000176170;Q9NYA1,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.692200005,0.475199997,0.073299997,0.421900004,0.360599995,0.0008,0.346100003,0.473699987,0.399899989,0.0109
ENSG00000176194;O60543,Endoplasmic reticulum,Transmembrane domain|Mitochondrial transit peptide,0.378600001,0.388900012,0.156299993,0.412400007,0.550800025,0.0801,0.559700012,0.361900002,0.319299996,0.272300005
ENSG00000176340;P10176,Mitochondrion,Mitochondrial transit peptide,0.130899996,0.110699996,0.0096,0.145600006,0.973999977,0.0148,0.121100001,0.054000001,0.074900001,0.034699999
ENSG00000176383;Q9C0J1,Golgi apparatus,Signal peptide,0.152700007,0.128000006,0.542200029,0.207499996,0.117399998,0.0013,0.388799995,0.131099999,0.755400002,0.0085
ENSG00000176387;P80365,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.198899999,0.220200002,0.100599997,0.283399999,0.423999995,0.0018,0.820900023,0.211700007,0.464899987,0.0601
ENSG00000176393;Q9H4A4,Cytoplasm,,0.700299978,0.417499989,0.140799999,0.142800003,0.254599988,0.0032,0.296900004,0.167400002,0.295899987,0.0143
ENSG00000176454;Q643R3,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.217600003,0.237200007,0.0294,0.354499996,0.125599995,0.0017,0.843400002,0.30430001,0.451900005,0.0055
ENSG00000176463;Q9UIG8,Cell membrane,Transmembrane domain,0.149399996,0.0766,0.0581,0.890900016,0.119800001,0.0069,0.283199996,0.374500006,0.181500003,0.022500001
ENSG00000176485;P53816,Mitochondrion,,0.425799996,0.232600003,0.155100003,0.254500002,0.69569999,0.369500011,0.60650003,0.229300007,0.335799992,0.495200008
ENSG00000176597;Q9BYG0,Golgi apparatus,Signal peptide|Transmembrane domain,0.148599997,0.085600004,0.395500004,0.180399999,0.141000003,0.007,0.396600008,0.150000006,0.889699996,0.015900001
ENSG00000176641;Q8N8N0,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.193200007,0.413899988,0.062399998,0.493299991,0.115199998,0.0033,0.626399994,0.528900027,0.605700016,0.063199997
ENSG00000176715;Q4G176,Mitochondrion,Mitochondrial transit peptide,0.119499996,0.158999994,0.114600003,0.184,0.930000007,0.0028,0.112199999,0.158399999,0.144199997,0.0495
ENSG00000176890;P04818,Cytoplasm|Nucleus,Nuclear localization signal,0.681699991,0.542599976,0.261400014,0.079899997,0.472299993,0.0099,0.063299999,0.0416,0.085900001,0.066
ENSG00000176920;Q10981,Golgi apparatus,Signal peptide|Transmembrane domain,0.273600012,0.1127,0.384000003,0.288700014,0.127800003,0.232899994,0.55339998,0.378399998,0.842400014,0.115500003
ENSG00000176928;Q9P109,Golgi apparatus,Signal peptide|Transmembrane domain,0.1664,0.121600002,0.492399991,0.141599998,0.0876,0.0208,0.564100027,0.403699994,0.950600028,0.057599999
ENSG00000176974;P34896,Cytoplasm,,0.858099997,0.351099998,0.102700002,0.089100003,0.468800008,0.578400016,0.048099998,0.050099999,0.074600004,0.0504
ENSG00000177000;P42898,Cytoplasm,,0.558300018,0.31189999,0.045200001,0.104000002,0.214399993,0.0109,0.261099994,0.452499986,0.338699996,0.0105
ENSG00000177054;Q8IUH4,Endoplasmic reticulum|Golgi apparatus,Transmembrane domain,0.183200002,0.237000003,0.0101,0.351000011,0.164299995,0.0098,0.73089999,0.396499991,0.851899981,0.0071
ENSG00000177076;Q5QJU3,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.078100003,0.141499996,0.0264,0.510200024,0.064000003,0.01,0.758000016,0.274100006,0.654799998,0.018999999
ENSG00000177084;Q07864,Nucleus,Nuclear localization signal,0.369100004,0.868300021,0.156599998,0.0394,0.2764,0.0029,0.109399997,0.103,0.146799996,0.034299999
ENSG00000177108;Q8N966,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,0.167400002,0.184100002,0.044,0.144199997,0.230800003,0.0167,0.818499982,0.294499993,0.842199981,0.0011
ENSG00000177156;P37837,Cytoplasm|Nucleus,,0.688899994,0.53490001,0.0647,0.142100006,0.519599974,0.040600002,0.0263,0.035700001,0.016899999,0.0164
ENSG00000177191;Q7Z7M8,Golgi apparatus,Signal peptide,0.178800002,0.108199999,0.637000024,0.176599994,0.190899998,0.0019,0.361600012,0.198100001,0.825100005,0.0076
ENSG00000177192;Q9Y606,Nucleus|Mitochondrion,Mitochondrial transit peptide,0.231600001,0.669200003,0.1514,0.037099998,0.731400013,0.0011,0.183200002,0.077299997,0.107299998,0.057599999
ENSG00000177200;Q3L8U1,Nucleus,Nuclear localization signal,0.344399989,0.961700022,0.017200001,0.019300001,0.061900001,0.0059,0.020099999,0.019200001,0.048,0.0022
ENSG00000177239;Q9UKM7,Golgi apparatus,Signal peptide|Transmembrane domain,0.219699994,0.173800007,0.105499998,0.199699998,0.092600003,0.0008,0.479000002,0.193399996,0.772899985,0.0207
ENSG00000177414;Q5VVX9,Cytoplasm,Nuclear export signal,0.584699988,0.522599995,0.0136,0.110799998,0.296299994,0.0109,0.171499997,0.275000006,0.318599999,0.099600002
ENSG00000177465;Q8N9L9,Peroxisome,Peroxisomal targeting signal,0.397300005,0.125300005,0.055,0.125,0.202500001,0.076200001,0.225199997,0.330900013,0.340900004,0.834599972
ENSG00000177542;Q9H936,Mitochondrion,Transmembrane domain|Mitochondrial transit peptide,0.150299996,0.130700007,0.0119,0.307300001,0.884899974,0.022299999,0.2403,0.167699993,0.152899995,0.110600002
ENSG00000177565;Q9BZK7,Cytoplasm|Nucleus,,0.515200019,0.754199982,0.043099999,0.203400001,0.026000001,0.0047,0.0198,0.0449,0.076300003,0.561100006
ENSG00000177628;P04062,Extracellular,Signal peptide,0.217899993,0.083099999,0.879400015,0.399699986,0.178599998,0.0118,0.326799989,0.531599998,0.344900012,0.0275
ENSG00000177646;Q9H845,Mitochondrion,Mitochondrial transit peptide,0.103,0.085900001,0.041499998,0.096000001,0.957199991,0.035100002,0.048099998,0.036499999,0.069300003,0.089299999
ENSG00000177666;Q96AD5,Cytoplasm,,0.546400011,0.256399989,0.094800003,0.35800001,0.458099991,0.0038,0.513599992,0.342000008,0.463400006,0.269300014
ENSG00000177669;Q96T53,Endoplasmic reticulum,Transmembrane domain,0.178299993,0.198500007,0.0298,0.439700007,0.266200006,0.026000001,0.794200003,0.062899999,0.1118,0.0381
ENSG00000177700;P62875,Cytoplasm,,0.806100011,0.514100015,0.0539,0.232600003,0.145500004,0.0024,0.109999999,0.131500006,0.063900001,0.0096
ENSG00000177889;P61088,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.839399993,0.534300029,0.011,0.230100006,0.164900005,0.035100002,0.310900003,0.0999,0.315899998,0.0197
ENSG00000178035;P12268,Cytoplasm,,0.74180001,0.400000006,0.1087,0.140000001,0.241300002,0.0177,0.024499999,0.112099998,0.021400001,0.181400001
ENSG00000178127;P19404,Mitochondrion,Mitochondrial transit peptide,0.340600014,0.118900001,0.0361,0.176100001,0.873399973,0.0138,0.064999998,0.053800002,0.068899997,0.144099995
ENSG00000178234;Q8NCW6,Golgi apparatus,Signal peptide|Transmembrane domain,0.152199998,0.066500001,0.191200003,0.133699998,0.042100001,0.0058,0.369399995,0.158700004,0.962000012,0.0112
ENSG00000178445;P23378,Mitochondrion,Mitochondrial transit peptide,0.160400003,0.172600001,0.055300001,0.129500002,0.917299986,0.0043,0.088699996,0.123999998,0.133300006,0.084799998
ENSG00000178537;O43772,Mitochondrion,Mitochondrial transit peptide,0.183200002,0.129299998,0.011,0.360300004,0.903999984,0.031800002,0.374900013,0.158500001,0.280499995,0.296400011
ENSG00000178538;P35219,Cytoplasm,,0.626299977,0.229900002,0.480100006,0.107900001,0.107100002,0.0515,0.159700006,0.088100001,0.0995,0.0026
ENSG00000178685;Q53GL7,Cytoplasm,Nuclear export signal,0.688799977,0.4824,0.181400001,0.224199995,0.372099996,0.0003,0.078299999,0.468600005,0.1875,0.032099999
ENSG00000178694;Q9H649,Cytoplasm|Nucleus,Nuclear localization signal,0.585099995,0.708199978,0.054299999,0.062199999,0.455000013,0.011,0.071699999,0.041299999,0.084399998,0.0284
ENSG00000178700;Q86XF0,Cytoplasm,Mitochondrial transit peptide|Nuclear localization signal,0.828499973,0.40110001,0.017999999,0.093599997,0.609700024,0.097199999,0.339700013,0.213699996,0.087099999,0.0546
ENSG00000178741;P20674,Mitochondrion,Mitochondrial transit peptide,0.112300001,0.099699996,0.046399999,0.131400004,0.959399998,0.0288,0.0339,0.036200002,0.0678,0.0048
ENSG00000178773;Q9UBL6,Cytoplasm|Cell membrane,Nuclear localization signal,0.523999989,0.46419999,0.096199997,0.729300022,0.275099993,0.0009,0.156000003,0.496600002,0.395399988,0.0284
ENSG00000178802;P34949,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.794799984,0.403499991,0.247799993,0.150700003,0.389499992,0.0208,0.126699999,0.022700001,0.312700003,0.002
ENSG00000178814;O14841,Cytoplasm,Nuclear export signal,0.686200023,0.519999981,0.031599998,0.187999994,0.325100005,0.0175,0.170200005,0.158099994,0.129099995,0.088699996
ENSG00000178921;O15067,Cytoplasm,Nuclear export signal,0.721800029,0.447400004,0.0218,0.297699988,0.287999988,0.0066,0.095799997,0.106600001,0.075499997,0.0274
ENSG00000178922;Q5T013,Cytoplasm|Nucleus|Mitochondrion,Nuclear localization signal,0.734899998,0.568499982,0.327800006,0.337799996,0.645099998,0.014,0.072099999,0.242200002,0.177300006,0.0766
ENSG00000178952;P49411,Mitochondrion,Mitochondrial transit peptide,0.128999993,0.128600001,0.037900001,0.167999998,0.908399999,0.0057,0.149200007,0.0394,0.104699999,0.0152
ENSG00000179085;Q9P2X0,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.230900005,0.158800006,0.124200001,0.125699997,0.421000004,0.0361,0.557500005,0.374900013,0.445199996,0.079400003
ENSG00000179091;P08574,Mitochondrion,Mitochondrial transit peptide,0.101000004,0.123099998,0.039900001,0.168799996,0.858299971,0.0132,0.375400007,0.120899998,0.115999997,0.034200002
ENSG00000179115;Q9Y285,Cytoplasm,,0.584800005,0.360199988,0.071000002,0.129600003,0.409099996,0.056499999,0.198400006,0.041700002,0.096699998,0.0078
ENSG00000179142;P19099,Mitochondrion,Mitochondrial transit peptide,0.138600007,0.089299999,0.159700006,0.167500004,0.875899971,0.004,0.117899999,0.047699999,0.1109,0.056499999
ENSG00000179148;Q9BYJ1,Cytoplasm,Nuclear export signal,0.704299986,0.349400014,0.160300002,0.314200014,0.182300001,0.0228,0.256900012,0.1505,0.126300007,0.0185
ENSG00000179163;P04066,Extracellular,Signal peptide,0.164700001,0.114799999,0.777199984,0.327300012,0.071800001,0.0029,0.519900024,0.542999983,0.284200013,0.0132
ENSG00000179299;Q8NE18,Cytoplasm|Nucleus,Nuclear localization signal,0.565400004,0.739499986,0.123800002,0.108900003,0.143700004,0.0106,0.166500002,0.0162,0.091799997,0.0091
ENSG00000179455;Q13064,Cytoplasm,,0.617299974,0.4921,0.069300003,0.071500003,0.308099985,0.0265,0.3037,0.272000015,0.194999993,0.1417
ENSG00000179477;O75342,Cytoplasm,,0.667200029,0.296600014,0.164199993,0.259600013,0.163800001,0.109200001,0.250200003,0.0757,0.083499998,0.0244
ENSG00000179520;Q8NDX2,Cell membrane,Transmembrane domain,0.229300007,0.078000002,0.061299998,0.789699972,0.121799998,0.030099999,0.324900001,0.295300007,0.569700003,0.0381
ENSG00000179593;O15296,Cytoplasm,Nuclear export signal,0.739600003,0.380100012,0.2368,0.307099998,0.171000004,0.0109,0.171700001,0.111100003,0.077200003,0.030200001
ENSG00000179598;Q8N2A8,Mitochondrion,Mitochondrial transit peptide,0.222900003,0.209600002,0.208299994,0.180099994,0.788699985,0.01,0.291099995,0.271699995,0.407999992,0.168699995
ENSG00000179761;Q9P0Z9,Peroxisome,Peroxisomal targeting signal,0.372900009,0.235100001,0.015799999,0.174700007,0.317200005,0.002,0.096799999,0.215700001,0.041700002,0.781199992
ENSG00000179913;Q9Y2A9,Extracellular|Golgi apparatus,Signal peptide,0.157700002,0.131099999,0.648800015,0.199599996,0.128999993,0.0011,0.396499991,0.169400007,0.813799977,0.0065
ENSG00000179918;Q99611,Cytoplasm,,0.697000027,0.324699998,0.039000001,0.0964,0.337000012,0.017899999,0.232199997,0.324499995,0.380800009,0.146599993
