# Date: 2018-08-21
# Curated Ensembl Gene IDs based extensive pseudogene check
# Some outdated IDs were also remvoed or replaced
ORIGINAL_ENSEMBL	ORIGINAL_ENTREZ	ORIGINAL_NAME	UPDATED_ENSEMBL_IDS	FINAL_ENSEMBL_IDS	NOTES
ENSG00000181852	10193	RNF41	ENSG00000181852	ENSG00000181852	
ENSG00000181856	6517	SLC2A4	ENSG00000181856	ENSG00000181856	
ENSG00000181867	94033	FTMT	ENSG00000181867	ENSG00000181867	
ENSG00000181915	84890	ADO	ENSG00000181915	ENSG00000181915	
ENSG00000182021	286297	LOC286297	ENSG00000182021		LOC286297Êmethylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene
ENSG00000182022	51363	CHST15	ENSG00000182022	ENSG00000182022	
ENSG00000182050	25834	MGAT4C	ENSG00000182050	ENSG00000182050	
ENSG00000182054	3418	IDH2	ENSG00000182054	ENSG00000182054	
ENSG00000182156	339221	ENPP7	ENSG00000182156	ENSG00000182156	
ENSG00000182179	7318	UBA7	ENSG00000182179	ENSG00000182179	
ENSG00000182197	2131	EXT1	ENSG00000182197	ENSG00000182197	
ENSG00000182199	6472	SHMT2	ENSG00000182199	ENSG00000182199	
ENSG00000182224	124637	CYB5D1	ENSG00000182224	ENSG00000182224	
ENSG00000182247	7325	UBE2E2	ENSG00000182247	ENSG00000182247	
ENSG00000182272	338707	B4GALNT4	ENSG00000182272	ENSG00000182272	
ENSG00000182319	157285	SGK223	ENSG00000275342	ENSG00000275342	Updated Ensembl ID
ENSG00000182333	8513	LIPF	ENSG00000182333	ENSG00000182333	
ENSG00000182415	9426	CDY2A	ENSG00000182415	ENSG00000182415	
ENSG00000182511	2242	FES	ENSG00000182511	ENSG00000182511	
ENSG00000182541	3985	LIMK2	ENSG00000182541	ENSG00000182541	
ENSG00000182551	55256	ADI1	ENSG00000182551	ENSG00000182551	
ENSG00000182578	1436	CSF1R	ENSG00000182578	ENSG00000182578	
ENSG00000182580	2049	EPHB3	ENSG00000182580	ENSG00000182580	
ENSG00000182591	337880	KRTAP11-1	ENSG00000182591	ENSG00000182591	
ENSG00000182601	9951	HS3ST4	ENSG00000182601	ENSG00000182601	
ENSG00000182621	23236	PLCB1	ENSG00000182621	ENSG00000182621	
ENSG00000182670	7267	TTC3	ENSG00000182670	ENSG00000182670	
ENSG00000182793	221357	GSTA5	ENSG00000182793	ENSG00000182793	
ENSG00000182851	338328	GPIHBP1	ENSG00000277494	ENSG00000277494	Updated Ensembl ID
ENSG00000182858	79087	ALG12	ENSG00000182858	ENSG00000182858	
ENSG00000182866	3932	LCK	ENSG00000182866	ENSG00000182866	
ENSG00000182870	50614	GALNT9	ENSG00000182870	ENSG00000182870	
ENSG00000182890	2747	GLUD2	ENSG00000182890	ENSG00000182890	
ENSG00000182902	83733	SLC25A18	ENSG00000182902	ENSG00000182902	
ENSG00000182909	94059	LENG9	ENSG00000275183	ENSG00000275183	Updated Ensembl ID
ENSG00000183010	5831	PYCR1	ENSG00000183010	ENSG00000183010	
ENSG00000183023	6546	SLC8A1	ENSG00000183023	ENSG00000183023	
ENSG00000183032	89874	SLC25A21	ENSG00000183032	ENSG00000183032	
ENSG00000183038	728226	GGTLC3	ENSG00000274252	ENSG00000274252	Updated Ensembl ID
ENSG00000183044	18	ABAT	ENSG00000183044	ENSG00000183044	
ENSG00000183048	1468	SLC25A10	ENSG00000183048	ENSG00000183048	
ENSG00000183049	57118	CAMK1D	ENSG00000183049	ENSG00000183049	
ENSG00000183077	125061	AFMID	ENSG00000183077	ENSG00000183077	
ENSG00000183196	4166	CHST6	ENSG00000183196	ENSG00000183196	
ENSG00000183207	10856	RUVBL2	ENSG00000183207	ENSG00000183207	
ENSG00000183258	51428	DDX41	ENSG00000183258	ENSG00000183258	
ENSG00000183305	266740	MAGEA2B	ENSG00000183305	ENSG00000183305	
ENSG00000183317	284656	EPHA10	ENSG00000183317	ENSG00000183317	
ENSG00000183421	54101	RIPK4	ENSG00000183421	ENSG00000183421	
ENSG00000183479	11219	TREX2	ENSG00000183479	ENSG00000183479	
ENSG00000183549	54988	ACSM5	ENSG00000183549	ENSG00000183549	
ENSG00000183648	4707	NDUFB1	ENSG00000183648	ENSG00000183648	
ENSG00000183654	441061	MARCH11	ENSG00000183654	ENSG00000183654	
ENSG00000183665	55039	TRMT12	ENSG00000183665	ENSG00000183665	
ENSG00000183696	7378	UPP1	ENSG00000183696	ENSG00000183696	
ENSG00000183735	29110	TBK1	ENSG00000183735	ENSG00000183735	
ENSG00000183747	123876	ACSM2A	ENSG00000183747	ENSG00000183747	
ENSG00000183760	390928	PAPL	ENSG00000183760	ENSG00000183760	
ENSG00000183765	11200	CHEK2	ENSG00000183765	ENSG00000183765	
ENSG00000183778	10317	B3GALT5	ENSG00000183778	ENSG00000183778	
ENSG00000183828	256281	NUDT14	ENSG00000183828	ENSG00000183828	
ENSG00000183921	100288072	SDR42E2	ENSG00000183921	ENSG00000183921	
ENSG00000183943	5613	PRKX	ENSG00000183943	ENSG00000183943	
ENSG00000183955	387893	SETD8	ENSG00000183955	ENSG00000183955	
ENSG00000184005	256435	ST6GALNAC3	ENSG00000184005	ENSG00000184005	
ENSG00000184007	8073	PTP4A2	ENSG00000184007	ENSG00000184007	
ENSG00000184076	29796	UQCR10	ENSG00000184076	ENSG00000184076	
ENSG00000184154	220074	LRTOMT	ENSG00000184154	ENSG00000184154	
ENSG00000184182	140739	UBE2F	ENSG00000184182	ENSG00000184182	
ENSG00000184203	5504	PPP1R2	ENSG00000184203	ENSG00000184203	
ENSG00000184207	283871	PGP	ENSG00000184207	ENSG00000184207	
ENSG00000184210	347516	DGAT2L6	ENSG00000184210	ENSG00000184210	
ENSG00000184216	3654	IRAK1	ENSG00000184216	ENSG00000184216	
ENSG00000184227	641371	ACOT1	ENSG00000184227	ENSG00000184227	
ENSG00000184254	220	ALDH1A3	ENSG00000184254	ENSG00000184254	
ENSG00000184304	5587	PRKD1	ENSG00000184304	ENSG00000184304	
ENSG00000184307	254887	ZDHHC23	ENSG00000184307	ENSG00000184307	
ENSG00000184343	26576	SRPK3	ENSG00000184343	ENSG00000184343	
ENSG00000184381	8398	PLA2G6	ENSG00000184381	ENSG00000184381	
ENSG00000184432	9276	COPB2	ENSG00000184432	ENSG00000184432	
ENSG00000184470	10587	TXNRD2	ENSG00000184470	ENSG00000184470	
ENSG00000184489	11156	PTP4A3	ENSG00000184489	ENSG00000184489	
ENSG00000184545	1850	DUSP8	ENSG00000184545	ENSG00000184545	
ENSG00000184588	5142	PDE4B	ENSG00000184588	ENSG00000184588	
ENSG00000184674	2952	GSTT1	ENSG00000277656	ENSG00000277656	Updated Ensembl ID
ENSG00000184752	55967	NDUFA12	ENSG00000184752	ENSG00000184752	
ENSG00000184787	7327	UBE2G2	ENSG00000184787	ENSG00000184787	
ENSG00000184788	340562	SATL1	ENSG00000184788	ENSG00000184788	
ENSG00000184860	93517	SDR42E1	ENSG00000184860	ENSG00000184860	
ENSG00000184886	284098	PIGW	ENSG00000277161	ENSG00000277161	Updated Ensembl ID
ENSG00000184979	11274	USP18	ENSG00000184979	ENSG00000184979	
ENSG00000184983	4700	NDUFA6	ENSG00000184983	ENSG00000184983	
ENSG00000185000	8694	DGAT1	ENSG00000185000	ENSG00000185000	
ENSG00000185013	93034	NT5C1B	ENSG00000185013	ENSG00000185013	
ENSG00000185015	377677	CA13	ENSG00000185015	ENSG00000185015	
ENSG00000185052	57419	SLC24A3	ENSG00000185052	ENSG00000185052	
ENSG00000185100	122622	ADSSL1	ENSG00000185100	ENSG00000185100	
ENSG00000185133	27124	INPP5J	ENSG00000185133	ENSG00000185133	
ENSG00000185163	317781	DDX51	ENSG00000185163	ENSG00000185163	
ENSG00000185238	10196	PRMT3	ENSG00000185238	ENSG00000185238	
ENSG00000185250	285755	PPIL6	ENSG00000185250	ENSG00000185250	
ENSG00000185274	64409	WBSCR17	ENSG00000185274	ENSG00000185274	
ENSG00000185324	8558	CDK10	ENSG00000185324	ENSG00000185324	
ENSG00000185344	23545	ATP6V0A2	ENSG00000185344	ENSG00000185344	
ENSG00000185345	5071	PARK2	ENSG00000185345	ENSG00000185345	
ENSG00000185352	266722	HS6ST3	ENSG00000185352	ENSG00000185352	
ENSG00000185386	5600	MAPK11	ENSG00000185386	ENSG00000185386	
ENSG00000185418	123283	TARSL2	ENSG00000185418	ENSG00000185418	
ENSG00000185420	64754	SMYD3	ENSG00000185420	ENSG00000185420	
ENSG00000185432	25840	METTL7A	ENSG00000185432	ENSG00000185432	
ENSG00000185483	4919	ROR1	ENSG00000185483	ENSG00000185483	
ENSG00000185527	5148	PDE6G	ENSG00000185527	ENSG00000185527	
ENSG00000185532	5592	PRKG1	ENSG00000185532	ENSG00000185532	
ENSG00000185615	64714	PDIA2	ENSG00000185615	ENSG00000185615	
ENSG00000185624	5034	P4HB	ENSG00000185624	ENSG00000185624	
ENSG00000185633	56901	NDUFA4L2	ENSG00000185633	ENSG00000185633	
ENSG00000185651	7332	UBE2L3	ENSG00000185651	ENSG00000185651	
ENSG00000185808	51227	PIGP	ENSG00000185808	ENSG00000185808	
ENSG00000185813	5833	PCYT2	ENSG00000185813	ENSG00000185813	
ENSG00000185825	10134	BCAP31	ENSG00000185825	ENSG00000185825	
ENSG00000185875	79896	THNSL1	ENSG00000185875	ENSG00000185875	
ENSG00000185883	527	ATP6V0C	ENSG00000185883	ENSG00000185883	
ENSG00000185973	55217	TMLHE	ENSG00000185973	ENSG00000185973	
ENSG00000185974	6011	GRK1	ENSG00000185974	ENSG00000185974	
ENSG00000186009	496	ATP4B	ENSG00000186009	ENSG00000186009	
ENSG00000186010	51079	NDUFA13	ENSG00000186010	ENSG00000186010	
ENSG00000186104	120227	CYP2R1	ENSG00000186104	ENSG00000186104	
ENSG00000186111	23396	PIP5K1C	ENSG00000186111	ENSG00000186111	
ENSG00000186115	8529	CYP4F2	ENSG00000186115	ENSG00000186115	
ENSG00000186141	10623	POLR3C	ENSG00000186141	ENSG00000186141	
ENSG00000186153	51741	WWOX	ENSG00000186153	ENSG00000186153	
ENSG00000186160	199974	CYP4Z1	ENSG00000186160	ENSG00000186160	
ENSG00000186184	51082	POLR1D	ENSG00000186184	ENSG00000186184	
ENSG00000186187	84937	ZNRF1	ENSG00000186187	ENSG00000186187	
ENSG00000186198	123264	SLC51B	ENSG00000186198	ENSG00000186198	
ENSG00000186204	66002	CYP4F12	ENSG00000186204	ENSG00000186204	
ENSG00000186281	150763	GPAT2	ENSG00000186281	ENSG00000186281	
ENSG00000186298	5501	PPP1CC	ENSG00000186298	ENSG00000186298	
ENSG00000186334	285641	SLC36A3	ENSG00000186334	ENSG00000186334	
ENSG00000186335	153201	SLC36A2	ENSG00000186335	ENSG00000186335	
ENSG00000186350	6256	RXRA	ENSG00000186350	ENSG00000186350	
ENSG00000186377	260293	CYP4X1	ENSG00000186377	ENSG00000186377	
ENSG00000186526	11283	CYP4F8	ENSG00000186526	ENSG00000186526	
ENSG00000186529	4051	CYP4F3	ENSG00000186529	ENSG00000186529	
ENSG00000186591	7328	UBE2H	ENSG00000186591	ENSG00000186591	
ENSG00000186625	11104	KATNA1	ENSG00000186625	ENSG00000186625	
ENSG00000186642	5138	PDE2A	ENSG00000186642	ENSG00000186642	
ENSG00000186666	144233	BCDIN3D	ENSG00000186666	ENSG00000186666	
ENSG00000186716	613	BCR	ENSG00000186716	ENSG00000186716	
ENSG00000186792	8372	HYAL3	ENSG00000186792	ENSG00000186792	
ENSG00000186908	23390	ZDHHC17	ENSG00000186908	ENSG00000186908	
ENSG00000186951	5465	PPARA	ENSG00000186951	ENSG00000186951	
ENSG00000187021	5407	PNLIPRP1	ENSG00000187021	ENSG00000187021	
ENSG00000187024	138428	PTRH1	ENSG00000187024	ENSG00000187024	
ENSG00000187048	1579	CYP4A11	ENSG00000187048	ENSG00000187048	
ENSG00000187091	5333	PLCD1	ENSG00000187091	ENSG00000187091	
ENSG00000187097	957	ENTPD5	ENSG00000187097	ENSG00000187097	
ENSG00000187134	1645	AKR1C1	ENSG00000187134	ENSG00000187134	
ENSG00000187210	2650	GCNT1	ENSG00000187210	ENSG00000187210	
ENSG00000187240	79659	DYNC2H1	ENSG00000187240	ENSG00000187240	
ENSG00000187531	51547	SIRT7	ENSG00000187531	ENSG00000187531	
ENSG00000187555	7874	USP7	ENSG00000187555	ENSG00000187555	
ENSG00000187566	378884	NHLRC1	ENSG00000187566	ENSG00000187566	
ENSG00000187581	341947	COX8C	ENSG00000187581	ENSG00000187581	
ENSG00000187630	317749	DHRS4L2	ENSG00000187630	ENSG00000187630	
ENSG00000187676	145173	B3GALTL	ENSG00000187676	ENSG00000187676	
ENSG00000187714	6572	SLC18A3	ENSG00000187714	ENSG00000187714	
ENSG00000187733	278	AMY1C	ENSG00000187733	ENSG00000187733	
ENSG00000187758	124	ADH1A	ENSG00000187758	ENSG00000187758	
ENSG00000187980	391013	PLA2G2C	ENSG00000187980	ENSG00000187980	
ENSG00000188050	168433	RNF133	ENSG00000188050	ENSG00000188050	
ENSG00000188089	123745	PLA2G4E	ENSG00000188089	ENSG00000188089	
ENSG00000188130	6300	MAPK12	ENSG00000188130	ENSG00000188130	
ENSG00000188191	5575	PRKAR1B	ENSG00000188191	ENSG00000188191	
ENSG00000188257	5320	PLA2G2A	ENSG00000188257	ENSG00000188257	
ENSG00000188266	123688	AGPHD1	ENSG00000188266	ENSG00000188266	
ENSG00000188322	388228	SBK1	ENSG00000188322	ENSG00000188322	
ENSG00000188338	10991	SLC38A3	ENSG00000188338	ENSG00000188338	
ENSG00000188342	2963	GTF2F2	ENSG00000188342	ENSG00000188342	
ENSG00000188386	5535	PPP3R2	ENSG00000188386	ENSG00000188386	
ENSG00000188467	283652	SLC24A5	ENSG00000188467	ENSG00000188467	
ENSG00000188542	285193	DUSP28	ENSG00000188542	ENSG00000188542	
ENSG00000188573	345630	FBLL1	ENSG00000188573	ENSG00000188573	
ENSG00000188611	56624	ASAH2	ENSG00000188611	ENSG00000188611	
ENSG00000188641	1806	DPYD	ENSG00000188641	ENSG00000188641	
ENSG00000188676	169355	IDO2	ENSG00000188676	ENSG00000188676	
ENSG00000188687	57835	SLC4A5	ENSG00000188687	ENSG00000188687	
ENSG00000188690	7390	UROS	ENSG00000188690	ENSG00000188690	
ENSG00000188706	51114	ZDHHC9	ENSG00000188706	ENSG00000188706	
ENSG00000188716	338599	DUPD1	ENSG00000188716	ENSG00000188716	
ENSG00000188784	30814	PLA2G2E	ENSG00000188784	ENSG00000188784	
ENSG00000188818	79844	ZDHHC11	ENSG00000188818	ENSG00000188818	
ENSG00000188833	377841	ENTPD8	ENSG00000188833	ENSG00000188833	
ENSG00000188906	120892	LRRK2	ENSG00000188906	ENSG00000188906	
ENSG00000188921	401494	PTPLAD2	ENSG00000188921	ENSG00000188921	
ENSG00000189037	63904	DUSP21	ENSG00000189037	ENSG00000189037	
ENSG00000189043	4697	NDUFA4	ENSG00000189043	ENSG00000189043	
ENSG00000189221	4128	MAOA	ENSG00000189221	ENSG00000189221	
ENSG00000189283	2272	FHIT	ENSG00000189283	ENSG00000189283	
ENSG00000189366	200810	ALG1L	ENSG00000189366	ENSG00000189366	
ENSG00000196090	11122	PTPRT	ENSG00000196090	ENSG00000196090	
ENSG00000196139	8644	AKR1C3	ENSG00000196139	ENSG00000196139	
ENSG00000196177	36	ACADSB	ENSG00000196177	ENSG00000196177	
ENSG00000196188	1510	CTSE	ENSG00000196188	ENSG00000196188	
ENSG00000196262	5478	PPIA	ENSG00000196262	ENSG00000196262	
ENSG00000196296	487	ATP2A1	ENSG00000196296	ENSG00000196296	
ENSG00000196305	3376	IARS	ENSG00000196305	ENSG00000196305	
ENSG00000196326	340811	AKR1CL1	ENSG00000264006		aldo-keto reductase family 1 member C8, pseudogene
ENSG00000196335	56164	STK31	ENSG00000196335	ENSG00000196335	
ENSG00000196344	131	ADH7	ENSG00000196344	ENSG00000196344	
ENSG00000196368	55190	NUDT11	ENSG00000196368	ENSG00000196368	
ENSG00000196371	2526	FUT4	ENSG00000196371	ENSG00000196371	
ENSG00000196396	5770	PTPN1	ENSG00000196396	ENSG00000196396	
ENSG00000196411	2050	EPHB4	ENSG00000196411	ENSG00000196411	
ENSG00000196433	438	ASMT	ENSG00000196433	ENSG00000196433	
ENSG00000196455	30849	PIK3R4	ENSG00000196455	ENSG00000196455	
ENSG00000196470	6477	SIAH1	ENSG00000196470	ENSG00000196470	
ENSG00000196475	2712	GK2	ENSG00000196475	ENSG00000196475	
ENSG00000196498	9612	NCOR2	ENSG00000196498	ENSG00000196498	
ENSG00000196502	6817	SULT1A1	ENSG00000196502	ENSG00000196502	
ENSG00000196511	27010	TPK1	ENSG00000196511	ENSG00000196511	
ENSG00000196517	6536	SLC6A9	ENSG00000196517	ENSG00000196517	
ENSG00000196547	4122	MAN2A2	ENSG00000196547	ENSG00000196547	
ENSG00000196616	125	ADH1B	ENSG00000196616	ENSG00000196616	
ENSG00000196620	7366	UGT2B15	ENSG00000196620	ENSG00000196620	
ENSG00000196632	65267	WNK3	ENSG00000196632	ENSG00000196632	
ENSG00000196730	1612	DAPK1	ENSG00000196730	ENSG00000196730	
ENSG00000196743	2760	GM2A	ENSG00000196743	ENSG00000196743	
ENSG00000196839	100	ADA	ENSG00000196839	ENSG00000196839	
ENSG00000196950	57181	SLC39A10	ENSG00000196950	ENSG00000196950	
ENSG00000196968	170384	FUT11	ENSG00000196968	ENSG00000196968	
ENSG00000197093	79690	GAL3ST4	ENSG00000197093	ENSG00000197093	
ENSG00000197119	123096	SLC25A29	ENSG00000197119	ENSG00000197119	
ENSG00000197121	80055	PGAP1	ENSG00000197121	ENSG00000197121	
ENSG00000197122	6714	SRC	ENSG00000197122	ENSG00000197122	
ENSG00000197142	51703	ACSL5	ENSG00000197142	ENSG00000197142	
ENSG00000197165	6799	SULT1A2	ENSG00000197165	ENSG00000197165	
ENSG00000197168	341676	NEK5	ENSG00000197168	ENSG00000197168	
ENSG00000197208	6583	SLC22A4	ENSG00000197208	ENSG00000197208	
ENSG00000197217	9583	ENTPD4	ENSG00000197217	ENSG00000197217	
ENSG00000197241	155184	SLC2A7	ENSG00000197241	ENSG00000197241	
ENSG00000197253	64499	TPSB2	ENSG00000197253	ENSG00000197253	tryptase beta 2 (gene/pseudogene) [protein coding]
ENSG00000197296	128486	FITM2	ENSG00000197296	ENSG00000197296	
ENSG00000197299	641	BLM	ENSG00000197299	ENSG00000197299	
ENSG00000197323	51592	TRIM33	ENSG00000197323	ENSG00000197323	
ENSG00000197355	91373	UAP1L1	ENSG00000197355	ENSG00000197355	
ENSG00000197375	6584	SLC22A5	ENSG00000197375	ENSG00000197375	
ENSG00000197406	1735	DIO3	ENSG00000197406	ENSG00000197406	
ENSG00000197408	1555	CYP2B6	ENSG00000197408	ENSG00000197408	
ENSG00000197416	646486	FABP12	ENSG00000197416	ENSG00000197416	
ENSG00000197417	23729	SHPK	ENSG00000197417	ENSG00000197417	
ENSG00000197421	2679	GGT3P	ENSG00000197421		GGT3PÊgamma-glutamyltransferase 3 pseudogene
ENSG00000197442	4217	MAP3K5	ENSG00000197442	ENSG00000197442	
ENSG00000197444	55753	OGDHL	ENSG00000197444	ENSG00000197444	
ENSG00000197446	1572	CYP2F1	ENSG00000197446	ENSG00000197446	
ENSG00000197448	373156	GSTK1	ENSG00000197448	ENSG00000197448	
ENSG00000197496	81031	SLC2A10	ENSG00000197496	ENSG00000197496	
ENSG00000197506	64078	SLC28A3	ENSG00000197506	ENSG00000197506	
ENSG00000197530	142678	MIB2	ENSG00000197530	ENSG00000197530	
ENSG00000197563	23556	PIGN	ENSG00000197563	ENSG00000197563	
ENSG00000197579	10210	TOPORS	ENSG00000197579	ENSG00000197579	
ENSG00000197580	83875	BCO2	ENSG00000197580	ENSG00000197580	
ENSG00000197586	955	ENTPD6	ENSG00000197586	ENSG00000197586	
ENSG00000197594	5167	ENPP1	ENSG00000197594	ENSG00000197594	
ENSG00000197601	84188	FAR1	ENSG00000197601	ENSG00000197601	
ENSG00000197713	6120	RPE	ENSG00000197713	ENSG00000197713	
ENSG00000197763	114112	TXNRD3	ENSG00000197763	ENSG00000197763	
ENSG00000197818	23315	SLC9A8	ENSG00000197818	ENSG00000197818	
ENSG00000197838	1553	CYP2A13	ENSG00000197838	ENSG00000197838	
ENSG00000197858	8733	GPAA1	ENSG00000197858	ENSG00000197858	
ENSG00000197888	7367	UGT2B17	ENSG00000197888	ENSG00000197888	
ENSG00000197891	116085	SLC22A12	ENSG00000197891	ENSG00000197891	
ENSG00000197894	128	ADH5	ENSG00000197894	ENSG00000197894	
ENSG00000197901	9356	SLC22A6	ENSG00000197901	ENSG00000197901	
ENSG00000197943	5336	PLCG2	ENSG00000197943	ENSG00000197943	
ENSG00000197959	26052	DNM3	ENSG00000197959	ENSG00000197959	
ENSG00000197977	54898	ELOVL2	ENSG00000197977	ENSG00000197977	
ENSG00000198001	51135	IRAK4	ENSG00000198001	ENSG00000198001	
ENSG00000198060	54708	MARCH5	ENSG00000198060	ENSG00000198060	
ENSG00000198074	57016	AKR1B10	ENSG00000198074	ENSG00000198074	
ENSG00000198075	27233	SULT1C4	ENSG00000198075	ENSG00000198075	
ENSG00000198077	1549	CYP2A7	ENSG00000198077	ENSG00000198077	
ENSG00000198088	54830	NUP62CL	ENSG00000198088	ENSG00000198088	
ENSG00000198099	127	ADH4	ENSG00000198099	ENSG00000198099	
ENSG00000198108	337876	CHSY3	ENSG00000198108	ENSG00000198108	
ENSG00000198130	26275	HIBCH	ENSG00000198130	ENSG00000198130	
ENSG00000198161	653598	PPIAL4C	ENSG00000263464	ENSG00000263464	Updated Ensembl ID
ENSG00000198162	10905	MAN1A2	ENSG00000198162	ENSG00000198162	
ENSG00000198189	51170	HSD17B11	ENSG00000198189	ENSG00000198189	
ENSG00000198203	6819	SULT1C2	ENSG00000198203	ENSG00000198203	
ENSG00000198231	11325	DDX42	ENSG00000198231	ENSG00000198231	
ENSG00000198246	55315	SLC29A3	ENSG00000198246	ENSG00000198246	
ENSG00000198276	54963	UCKL1	ENSG00000198276	ENSG00000198276	
ENSG00000198355	415116	PIM3	ENSG00000198355	ENSG00000198355	
ENSG00000198363	444	ASPH	ENSG00000198363	ENSG00000198363	
ENSG00000198373	11060	WWP2	ENSG00000198373	ENSG00000198373	
ENSG00000198380	2673	GFPT1	ENSG00000198380	ENSG00000198380	
ENSG00000198400	4914	NTRK1	ENSG00000198400	ENSG00000198400	
ENSG00000198408	10724	MGEA5	ENSG00000198408	ENSG00000198408	
ENSG00000198431	7296	TXNRD1	ENSG00000198431	ENSG00000198431	
ENSG00000198457	1589	CYP21A2	ENSG00000198457	ENSG00000198457	
ENSG00000198488	192134	B3GNT6	ENSG00000198488	ENSG00000198488	
ENSG00000198563	7919	DDX39B	ENSG00000198563	ENSG00000198563	
ENSG00000198569	142680	SLC34A3	ENSG00000198569	ENSG00000198569	
ENSG00000198586	9874	TLK1	ENSG00000198586	ENSG00000198586	
ENSG00000198610	1109	AKR1C4	ENSG00000198610	ENSG00000198610	
ENSG00000198646	23054	NCOA6	ENSG00000198646	ENSG00000198646	
ENSG00000198648	27347	STK39	ENSG00000198648	ENSG00000198648	
ENSG00000198650	6898	TAT	ENSG00000198650	ENSG00000198650	
ENSG00000198668	801	CALM1	ENSG00000198668	ENSG00000198668	
ENSG00000198682	9060	PAPSS2	ENSG00000198682	ENSG00000198682	
ENSG00000198695	4541	MT-ND6	ENSG00000198695	ENSG00000198695	
ENSG00000198704	257202	GPX6	ENSG00000198704	ENSG00000198704	
ENSG00000198712	4513	MT-CO2	ENSG00000198712	ENSG00000198712	
ENSG00000198721	10455	ECI2	ENSG00000198721	ENSG00000198721	
ENSG00000198727	4519	MT-CYB	ENSG00000198727	ENSG00000198727	
ENSG00000198742	57154	SMURF1	ENSG00000198742	ENSG00000198742	
ENSG00000198743	6526	SLC5A3	ENSG00000198743	ENSG00000198743	
ENSG00000198752	9578	CDC42BPB	ENSG00000198752	ENSG00000198752	
ENSG00000198753	5365	PLXNB3	ENSG00000198753	ENSG00000198753	
ENSG00000198754	64064	OXCT2	ENSG00000198754	ENSG00000198754	
ENSG00000198756	23127	GLT25D2	ENSG00000198756	ENSG00000198756	
ENSG00000198763	4536	MT-ND2	ENSG00000198763	ENSG00000198763	
ENSG00000198786	4540	MT-ND5	ENSG00000198786	ENSG00000198786	
ENSG00000198804	4512	MT-COI	ENSG00000198804	ENSG00000198804	
ENSG00000198805	4860	PNP	ENSG00000198805	ENSG00000198805	
ENSG00000198814	2710	GK	ENSG00000198814	ENSG00000198814	
ENSG00000198825	22876	INPP5F	ENSG00000198825	ENSG00000198825	
ENSG00000198833	51465	UBE2J1	ENSG00000198833	ENSG00000198833	
ENSG00000198840	4537	MT-ND3	ENSG00000198840	ENSG00000198840	
ENSG00000198842	92235	DUSP27	ENSG00000198842	ENSG00000198842	
ENSG00000198848	1066	CES1	ENSG00000198848	ENSG00000198848	
ENSG00000198886	4538	MT-ND4	ENSG00000198886	ENSG00000198886	
ENSG00000198888	4535	MT-ND1	ENSG00000198888	ENSG00000198888	
ENSG00000198890	55170	PRMT6	ENSG00000198890	ENSG00000198890	
ENSG00000198899	4508	MT-ATP6	ENSG00000198899	ENSG00000198899	
ENSG00000198909	4215	MAP3K3	ENSG00000198909	ENSG00000198909	
ENSG00000198910	3897	L1CAM	ENSG00000198910	ENSG00000198910	
ENSG00000198919	9666	DZIP3	ENSG00000198919	ENSG00000198919	
ENSG00000198931	353	APRT	ENSG00000198931	ENSG00000198931	
ENSG00000198938	4514	MT-CO3	ENSG00000198938	ENSG00000198938	
ENSG00000198951	4668	NAGA	ENSG00000198951	ENSG00000198951	
ENSG00000198959	7052	TGM2	ENSG00000198959	ENSG00000198959	
ENSG00000198961	9867	PJA2	ENSG00000198961	ENSG00000198961	
ENSG00000198964	259230	SGMS1	ENSG00000198964	ENSG00000198964	
ENSG00000203791	399818	METTL10	ENSG00000203791	ENSG00000203791	
ENSG00000203797	8528	DDO	ENSG00000203797	ENSG00000203797	
ENSG00000203805	196051	PPAPDC1A	ENSG00000203805	ENSG00000203805	
ENSG00000203837	119548	PNLIPRP3	ENSG00000203837	ENSG00000203837	
ENSG00000203857	3283	HSD3B1	ENSG00000203857	ENSG00000203857	
ENSG00000203859	3284	HSD3B2	ENSG00000203859	ENSG00000203859	
ENSG00000203972	389396	GLYATL3	ENSG00000203972	ENSG00000203972	
ENSG00000204007	360203	GLT6D1	ENSG00000204007	ENSG00000204007	
ENSG00000204084	3633	INPP5B	ENSG00000204084	ENSG00000204084	
ENSG00000204099	129807	NEU4	ENSG00000204099	ENSG00000204099	
