Entry	Enzyme regulation
Q9H2C1	
Q9H2C2	
Q9H2C5	
Q9H2C8	
Q9H2D1	
Q9H2D6	
Q9H2E6	
Q9H2F3	
Q9H2F5	
Q9H2F9	
Q9H2G2	
Q9H2G4	
Q9H2G9	
Q9H2H0	
Q9H2H8	
Q9H2H9	ENZYME REGULATION: Inhibited by potassium, choline ions and 2-methylamino-isobutyric acid (MeAIB) (By similarity). Inhibited by lithium and N-methyl-D-glucamine. {ECO:0000250, ECO:0000269|PubMed:10891391}.
Q9H2I8	
Q9H2J1	
Q9H2J4	
Q9H2J7	
Q9H2K0	
Q9H2K2	ENZYME REGULATION: Specifically inhibited by XAV939, a small molecule, leading to inhibit the Wnt signaling pathway by stabilizing AXIN1 and AXIN2. {ECO:0000269|PubMed:19759537}.
Q9H2K8	
Q9H2L4	
Q9H2L5	
Q9H2M3	
Q9H2M9	
Q9H2P0	
Q9H2P9	
Q9H2Q1	
Q9H2R5	
Q9H2S1	
Q9H2S5	
Q9H2S6	
Q9H2S9	
Q9H2T7	
Q9H2U1	
Q9H2U2	
Q9H2U6	
Q9H2U9	
Q9H2V7	
Q9H2W1	
Q9H2W2	
Q9H2W6	
Q9H2X0	
Q9H2X3	
Q9H2X6	
Q9H2X8	
Q9H2X9	ENZYME REGULATION: Inhibited by WNK3. {ECO:0000269|PubMed:21613606}.
Q9H2Y7	
Q9H2Y9	
Q9H2Z4	
Q9H300	
Q9H305	
Q9H306	
Q9H307	
Q9H310	
Q9H313	
Q9H320	
Q9H321	
Q9H322	
Q9H324	
Q9H329	
Q9H330	
Q9H334	
Q9H336	
Q9H339	
Q9H340	
Q9H341	
Q9H342	
Q9H343	
Q9H344	
Q9H346	
Q9H347	
Q9H354	
Q9H361	
Q9H379	
Q9H3C7	
Q9H3D4	
Q9H3E2	
Q9H3F6	
Q9H3G5	
Q9H3H1	
Q9H3H3	
Q9H3H5	
Q9H3H9	
Q9H3J6	
Q9H3K2	
Q9H3K6	
Q9H3L0	
Q9H3M0	
Q9H3M7	
Q9H3M9	
Q9H3N1	
Q9H3N8	
Q9H3P2	
Q9H3P7	
Q9H3Q1	
Q9H3Q3	ENZYME REGULATION: Strongly inhibited by Cu(2+) and Zn(2+). {ECO:0000269|PubMed:11029462}.
Q9H3R0	
Q9H3R1	
Q9H3R2	
Q9H3R5	
Q9H3S1	
Q9H3S3	
Q9H3S4	
Q9H3S5	
Q9H3S7	
Q9H3T2	
Q9H3T3	
Q9H3U1	
Q9H3U5	
Q9H3U7	
Q9H3V2	
Q9H3W5	
Q9H3Y0	
Q9H3Y6	
Q9H3Y8	
Q9H3Z4	
Q9H3Z7	
Q9H400	
Q9H410	
Q9H422	
Q9H425	
Q9H426	
Q9H427	
Q9H444	
Q9H446	
Q9H461	
Q9H467	
Q9H469	
Q9H477	ENZYME REGULATION: Activated by a monovalent cation that binds near, but not in, the active site. The most likely occupant of the site in vivo is potassium. Ion binding induces a conformational change that may alter substrate affinity (By similarity). Competitively inhibited by phosphonoacetic acid, etidronate, 2-carboxethylphosphonic acid, N-(phosphonomethyl)glycine, N-(phosphonomethyl)iminodiacetic acid and clodronate (PubMed:17585908). {ECO:0000255|HAMAP-Rule:MF_03215, ECO:0000269|PubMed:17585908}.
Q9H478	
Q9H479	
Q9H488	
Q9H489	
Q9H490	
Q9H492	
Q9H496	
Q9H497	
Q9H4A3	ENZYME REGULATION: By hypertonicity. Activation requires autophosphorylation of Ser-382, that may be regulated by calcium. Phosphorylation of Ser-378 also promotes increased activity. {ECO:0000250|UniProtKB:Q9JIH7}.
Q9H4A4	
Q9H4A5	
Q9H4A6	
Q9H4A9	ENZYME REGULATION: Inhibited by L-penicillamine. {ECO:0000250}.
Q9H4B0	
Q9H4B4	
Q9H4B6	
Q9H4B7	
Q9H4B8	ENZYME REGULATION: Inhibited by L-penicillamine. {ECO:0000250}.
Q9H4D0	
Q9H4D5	
Q9H4E5	
Q9H4E7	
Q9H4F1	
Q9H4F8	
Q9H4G0	
Q9H4G1	
Q9H4G4	
Q9H4G8	
Q9H4H8	
Q9H4I0	
Q9H4I2	
Q9H4I3	
Q9H4I8	
Q9H4I9	
Q9H4K1	
Q9H4K7	
Q9H4L4	ENZYME REGULATION: On oxidative stress, SENP3 degradation is blocked by inhibition of its ubiquitination, which stabilizes it as it accumulates in the nucleoplasm. {ECO:0000269|PubMed:19680224}.
Q9H4L5	
Q9H4L7	
Q9H4M3	
Q9H4M7	
Q9H4M9	
Q9H4P4	
Q9H4Q3	
Q9H4Q4	
Q9H4R4	
Q9H4S2	
Q9H4T2	
Q9H4W6	
Q9H4X1	
Q9H4Y5	
Q9H4Z2	
Q9H4Z3	
Q9H501	
Q9H503	
Q9H511	
Q9H521	
Q9H553	
Q9H560	
Q9H568	
Q9H579	
Q9H582	
Q9H583	
Q9H596	
Q9H598	
Q9H5F2	
Q9H5H4	
Q9H5I1	
Q9H5I5	
Q9H5J0	
Q9H5J4	
Q9H5J8	
Q9H5K3	
Q9H5L6	
Q9H5L9	
Q9H5N1	
Q9H5P4	
Q9H5Q4	
Q9H5U6	
Q9H5V7	
Q9H5V8	
Q9H5V9	
Q9H5X1	
Q9H5Y7	
Q9H5Z1	
Q9H5Z6	
Q9H606	
Q9H607	
Q9H609	
Q9H611	
Q9H628	
Q9H633	
Q9H649	
Q9H665	
Q9H668	
Q9H672	
Q9H693	
Q9H694	
Q9H6A0	
Q9H6A9	
Q9H6B1	
Q9H6B4	
Q9H6B9	ENZYME REGULATION: Inhibited by 1-(1-acetylpiperidin-4-yl)-3-(4-(trifl uoromethoxy)phenyl)urea (TPAU), 1-cyclohexyl-3-dodecylurea (CDU), 12-(3-adamantan-1-yl-ureido)-dodecanoic acid (AUDA), 1-((3S, 5S, 7S)-adamantan-1-yl)-3-(5-(2-(2-ethoxyethoxy) ethoxy)pentyl)urea (AEPU) and to a lesser extent by 8-(3-((3S, 5S, 7S)-adamantan-1-yl)ureido) octanoic acid (AUOA). {ECO:0000269|PubMed:22798687}.
Q9H6D3	
Q9H6D7	
Q9H6D8	
Q9H6E4	
Q9H6E5	ENZYME REGULATION: Adenylyltransferase activity is specifically phosphatidylinositol 4,5-bisphosphate (PtdIns(4,5)P2). {ECO:0000269|PubMed:18288197}.
Q9H6F2	
Q9H6F5	
Q9H6H4	
Q9H6I2	
Q9H6J7	
Q9H6K1	
Q9H6K4	
Q9H6K5	
Q9H6L2	
Q9H6L4	
Q9H6L5	
Q9H6N6	
Q9H6P5	
Q9H6Q3	
Q9H6Q4	
Q9H6R0	
Q9H6R3	
Q9H6R4	
Q9H6R6	
Q9H6R7	
Q9H6S0	
Q9H6S1	
Q9H6S3	
Q9H6T0	
Q9H6T3	
Q9H6U6	
Q9H6U8	
Q9H6V9	
Q9H6W3	
Q9H6X2	
Q9H6X4	
Q9H6X5	
Q9H6Y2	
Q9H6Y5	
Q9H6Y7	
Q9H6Z4	
Q9H6Z9	ENZYME REGULATION: Activated in cardiovascular cells and Hela cells following exposure to hypoxia. Inhibited by polynitrogen compounds probably by chelation to Fe(2+) ions. {ECO:0000269|PubMed:11595184, ECO:0000269|PubMed:12670503, ECO:0000269|PubMed:21421125}.
Q9H706	
Q9H707	
Q9H714	
Q9H720	
Q9H741	
Q9H756	
Q9H765	
Q9H772	
Q9H773	ENZYME REGULATION: Inhibited by the reaction end product PPi. Inhibited by dCDP. Inhibited by triptolide. {ECO:0000269|PubMed:24467396}.
Q9H777	
Q9H788	
Q9H790	
Q9H792	
Q9H799	
Q9H7B2	
Q9H7B4	ENZYME REGULATION: Histone methyltransferase activity strongly stimulated by HSPCA. {ECO:0000269|PubMed:15235609}.
Q9H7B7	
Q9H7C4	
Q9H7C9	
Q9H7D0	
Q9H7D7	
Q9H7E2	
Q9H7E9	
Q9H7F0	
Q9H7F4	
Q9H7H0	
Q9H7J1	
Q9H7L2	
Q9H7L9	
Q9H7M6	
Q9H7M9	
Q9H7N4	
Q9H7P6	
Q9H7P9	
Q9H7R0	
Q9H7R5	
Q9H7S9	
Q9H7T0	
Q9H7T3	
Q9H7T9	
Q9H7U1	
Q9H7V2	
Q9H7X0	
Q9H7X2	
Q9H7X3	
Q9H7X7	
Q9H7Y0	
Q9H7Z3	
Q9H7Z6	
Q9H7Z7	ENZYME REGULATION: Isomerase activity is increased by sulfhydril compounds. Dithiothreitol (DTT) is most effective, followed by dihydrolipoic acid, glutathione (GSH) and 2-mercaptoethanol. {ECO:0000269|PubMed:12804604}.
Q9H808	
Q9H813	
Q9H814	
Q9H816	
Q9H819	
Q9H825	
Q9H832	
Q9H840	
Q9H841	
Q9H845	
Q9H853	
Q9H857	
Q9H867	
Q9H869	
Q9H871	
Q9H875	
Q9H892	
Q9H898	
Q9H8E8	
Q9H8G1	
Q9H8G2	
Q9H8H0	
Q9H8H2	
Q9H8H3	
Q9H8J5	
Q9H8K7	
Q9H8L6	
Q9H8M1	
Q9H8M2	
Q9H8M5	
Q9H8M7	
Q9H8M9	
Q9H8N7	
Q9H8P0	
Q9H8Q6	
Q9H8S5	
Q9H8S9	
Q9H8T0	
Q9H8U3	
Q9H8V3	
Q9H8V8	
Q9H8W2	
Q9H8W3	
Q9H8W4	
Q9H8W5	
Q9H8X2	
Q9H8X3	
Q9H8X9	
Q9H8Y1	
Q9H8Y5	
Q9H8Y8	
Q9H900	
Q9H902	
Q9H903	
Q9H910	
Q9H920	
Q9H930	
Q9H936	
Q9H939	
Q9H944	
Q9H963	
Q9H967	
Q9H972	
Q9H974	
Q9H977	
Q9H981	
Q9H987	
Q9H992	
Q9H993	
Q9H999	ENZYME REGULATION: Regulated by feedback inhibition by CoA and its thioesters. {ECO:0000250}.
Q9H9A5	
Q9H9A6	
Q9H9A7	
Q9H9B1	ENZYME REGULATION: Methyltransferase activity is inhibited by BIX-01294. Efficiently inhibited by compound E72, a BIX-01294 derivative in which the diazepane ring and the benzyl are replaced with a 3-dimethylaminopropyl and a 5-aminopentyl group at sites B and C, respectively. {ECO:0000269|PubMed:20434463}.
Q9H9B4	
Q9H9C1	
Q9H9D4	
Q9H9E1	
Q9H9E3	
Q9H9F9	
Q9H9G7	
Q9H9H4	
Q9H9H5	
Q9H9J2	
Q9H9J4	
Q9H9K5	
Q9H9L3	
Q9H9L4	
Q9H9L7	
Q9H9P2	
Q9H9P5	
Q9H9P8	
Q9H9Q2	
Q9H9Q4	
Q9H9R9	
Q9H9S0	
Q9H9S3	
Q9H9S4	
Q9H9S5	
Q9H9T3	
Q9H9V4	
Q9H9V9	
Q9H9Y2	
Q9H9Y4	
Q9H9Y6	
Q9H9Z2	
Q9HA38	
Q9HA47	
Q9HA64	
Q9HA65	
Q9HA72	
Q9HA77	
Q9HA82	
Q9HA90	
Q9HA92	
Q9HAA7	
Q9HAB3	
Q9HAB8	
Q9HAC7	
Q9HAC8	
Q9HAD4	
Q9HAE3	
Q9HAF1	
Q9HAH1	
Q9HAH7	
Q9HAI6	
Q9HAJ7	
Q9HAK2	
Q9HAN9	ENZYME REGULATION: Activity is strongly inhibited by galotannin. Inhibited by P1-(adenosine-5')-P4-(nicotinic-acid-riboside-5')-tetraphosphate (Nap4AD). {ECO:0000269|PubMed:17402747}.
Q9HAP2	
Q9HAP6	
Q9HAQ2	
Q9HAR2	
Q9HAS0	
Q9HAS3	
Q9HAT0	
Q9HAT1	
Q9HAT2	
Q9HAT8	
Q9HAU0	
Q9HAU4	ENZYME REGULATION: Activated by NDFIP1- and NDFIP2-binding.
Q9HAU5	
Q9HAU6	
Q9HAU8	ENZYME REGULATION: Inhibited by calcium but not affected by chloride ions. Inhibited by amastatin and to a lower extent by bestatin. Weakly inhibited by puromycin. {ECO:0000269|PubMed:19508204}.
Q9HAV0	
Q9HAV4	
Q9HAV5	
Q9HAV7	
Q9HAW0	
Q9HAW4	
Q9HAW7	
Q9HAW8	
Q9HAW9	
Q9HAY2	
Q9HAY6	
Q9HAZ1	ENZYME REGULATION: TG003 inhibits its kinase activity and affects the regulation of alternative splicing mediated by phosphorylation of SR proteins. {ECO:0000250}.
Q9HAZ2	
Q9HB03	
Q9HB07	
Q9HB09	
Q9HB14	
Q9HB15	
Q9HB19	
Q9HB20	
Q9HB21	
Q9HB29	
Q9HB31	
Q9HB40	
Q9HB55	
Q9HB58	
Q9HB63	
Q9HB65	
Q9HB71	
Q9HB75	
Q9HB89	
Q9HB90	
Q9HB96	
Q9HBA0	ENZYME REGULATION: Channel activation is inhibited by binding to phosphatidylinositol-4,5-bisphosphate, and to a much lesser degree by phosphatidylinositol-3,4,5-trisphosphate. Not inhibited by phosphatidylinositol-3,4-bisphosphate and phosphatidylinositol-3,5-bisphosphate. {ECO:0000269|PubMed:25256292}.
Q9HBA9	
Q9HBB8	
Q9HBD1	
Q9HBE1	
Q9HBE4	
Q9HBE5	
Q9HBF4	
Q9HBF5	
Q9HBG4	
Q9HBG6	
Q9HBG7	
Q9HBH0	
Q9HBH1	
Q9HBH5	
Q9HBH7	
Q9HBH9	ENZYME REGULATION: Inhibited by CGP57380 and staurosporine. Activated by phosphorylation in a negative-feedback regulatory manner in response to chemotherapy (e.g. cytarabine) and thus impairs the generation of antileukemic responses. {ECO:0000269|PubMed:11154262, ECO:0000269|PubMed:16111636, ECO:0000269|PubMed:16917500, ECO:0000269|PubMed:20664001, ECO:0000269|PubMed:20722422, ECO:0000269|PubMed:20927323}.
Q9HBI0	
Q9HBI1	
Q9HBI5	
Q9HBI6	
Q9HBJ0	
Q9HBJ7	
Q9HBJ8	
Q9HBK9	
Q9HBL0	
Q9HBL6	
Q9HBL7	
Q9HBL8	
Q9HBM0	
Q9HBM1	
Q9HBM6	
Q9HBQ8	
Q9HBR0	
Q9HBT6	
Q9HBT7	
Q9HBT8	
Q9HBU1	
Q9HBU6	
Q9HBU9	
Q9HBV1	
Q9HBV2	
Q9HBW0	
Q9HBW1	
Q9HBW9	
Q9HBX3	
Q9HBX8	
Q9HBX9	
Q9HBY0	ENZYME REGULATION: Activated by the ototoxic drug cisplatin (By similarity). Activated by NOXO1. Cooperatively activated by NCF1 and NCF2 or NOXA1 in a phorbol 12-myristate 13-acetate (PMA)-dependent manner. Inhibited by diphenyleneiodonium chloride. {ECO:0000250, ECO:0000269|PubMed:15181005, ECO:0000269|PubMed:15824103}.
Q9HBY8	ENZYME REGULATION: Two specific sites, one in the kinase domain (Thr-253) and the other in the C-terminal regulatory region (Ser-416), need to be phosphorylated for its full activation.
Q9HBZ2	
Q9HC07	
Q9HC10	
Q9HC16	ENZYME REGULATION: Assembly into ribonucleoprotein complexes of high-molecular-mass (HMM) inhibits its enzymatic activity. Antiviral activity is neutralized by the HIV-1 virion infectivity factor (VIF), that prevents its incorporation into progeny HIV-1 virions by both inhibiting its translation and/or by inducing its ubiquitination and subsequent degradation by the 26S proteasome. Can also be neutralized by simian immunodeficiency virus sooty mangabey monkey virus (SIV-sm) and chimpanzee immunodeficiency virus (SIV-cpz) VIF. {ECO:0000269|PubMed:21835787}.
Q9HC21	
Q9HC23	
Q9HC24	
Q9HC29	
Q9HC35	
Q9HC36	
Q9HC38	
Q9HC44	
Q9HC47	
Q9HC52	
Q9HC56	
Q9HC57	
Q9HC58	
Q9HC62	
Q9HC73	
Q9HC77	
Q9HC78	
Q9HC84	
Q9HC96	
Q9HC97	
Q9HC98	ENZYME REGULATION: Binding to NEK9 stimulates its activity by releasing the autoinhibitory function of Tyr-108. {ECO:0000269|PubMed:19941817}.
Q9HCB6	
Q9HCC0	
Q9HCC6	
Q9HCC8	
Q9HCC9	
Q9HCD5	
Q9HCD6	
Q9HCE0	
Q9HCE1	
Q9HCE3	
Q9HCE5	
Q9HCE6	
Q9HCE7	
Q9HCE9	
Q9HCF6	
Q9HCG1	
Q9HCG7	ENZYME REGULATION: Enzymatic activity is dependent on membrane association and requires the presence of lipids. {ECO:0000250}.
Q9HCG8	
Q9HCH0	
Q9HCH3	
Q9HCH5	
Q9HCI5	
Q9HCI6	
Q9HCI7	
Q9HCJ0	
Q9HCJ1	
Q9HCJ2	
Q9HCJ3	
Q9HCJ5	
Q9HCJ6	
Q9HCK0	
Q9HCK1	
Q9HCK4	
Q9HCK5	
Q9HCK8	
Q9HCL0	
Q9HCL2	
Q9HCL3	
Q9HCM1	
Q9HCM2	
Q9HCM3	
Q9HCM4	
Q9HCM7	
Q9HCM9	
Q9HCN2	
Q9HCN3	
Q9HCN4	
Q9HCN6	
Q9HCN8	
Q9HCP0	ENZYME REGULATION: Repressed by 2-(2-hydroxyethylamino)-6-(3-chloroanilino)-9-isopropylpurine (DB08325).
Q9HCP6	
Q9HCQ5	
Q9HCQ7	
Q9HCR9	ENZYME REGULATION: Inhibited by 3-isobutyl-1-methylxanthine (IBMX), zaprinast and dipyridamole. cGMP acts as an allosteric activator. Weakly inhibited by Sildenafil (Viagra) and Tadalafil (Cialis); however, the fact that the protein is probably absent from testis, suggests that it is not biologically relevant and is not related with erectile dysfunction. {ECO:0000269|PubMed:10725373, ECO:0000269|PubMed:11050148, ECO:0000269|PubMed:16079899, ECO:0000269|PubMed:16330539}.
Q9HCS2	
Q9HCS4	
Q9HCS5	
Q9HCS7	
Q9HCT0	
Q9HCU0	
Q9HCU4	
Q9HCU5	
Q9HCU8	
Q9HCU9	
Q9HCX3	
Q9HCX4	
Q9HCY8	
Q9HCZ1	
Q9HD15	
Q9HD20	
Q9HD23	
Q9HD26	
Q9HD33	
Q9HD34	
Q9HD36	
Q9HD40	
Q9HD42	
Q9HD43	ENZYME REGULATION: Regulated by reversible dimerization. Dimerization reduces its catalytic activity. {ECO:0000269|PubMed:15850787}.
Q9HD45	
Q9HD47	
Q9HD64	
Q9HD67	
Q9HD87	
Q9HD89	
Q9HD90	
Q9HDB5	
Q9HDB8	
Q9HDB9	
Q9HDC5	
Q9HDC9	
Q9HDD0	
Q9N2J8	
Q9N2K0	
Q9NNW5	
Q9NNW7	
Q9NNX1	
Q9NNX6	
Q9NNX9	
Q9NNZ3	
Q9NNZ6	
Q9NP08	
Q9NP31	
Q9NP50	
Q9NP55	
Q9NP56	ENZYME REGULATION: Inhibited by dipyridamole, IBMX and SCH 51866. Insensitive to zaprinast, rolipram, and milrinone.
Q9NP58	
Q9NP59	
Q9NP60	
Q9NP61	ENZYME REGULATION: GAP activity stimulated by phosphatidylinositol 4,5-bisphosphate (PIP2). {ECO:0000269|PubMed:11172815}.
Q9NP62	
Q9NP64	
Q9NP66	
Q9NP70	
Q9NP71	
Q9NP72	
Q9NP73	
Q9NP74	
Q9NP77	
Q9NP78	
Q9NP79	
Q9NP80	ENZYME REGULATION: Inhibited by E-6-bromomethylene-3-1-naphthalenyl-2H-tetrahydropyran-2-one (BEL).
Q9NP81	
Q9NP84	
Q9NP85	
Q9NP86	
Q9NP87	
Q9NP90	
Q9NP91	
Q9NP92	
Q9NP94	
Q9NP95	
Q9NP97	
Q9NP98	
Q9NP99	
Q9NPA0	
Q9NPA1	
Q9NPA2	
Q9NPA3	
Q9NPA5	
Q9NPA8	
Q9NPB0	
Q9NPB1	
Q9NPB3	
Q9NPB6	
Q9NPB8	
Q9NPB9	
Q9NPC1	
Q9NPC2	
Q9NPC3	
Q9NPC4	
Q9NPC6	
Q9NPC7	
Q9NPC8	
Q9NPD3	
Q9NPD5	
Q9NPD7	
Q9NPD8	
Q9NPE2	
Q9NPE3	
Q9NPE6	
Q9NPF0	
Q9NPF2	
Q9NPF4	
Q9NPF5	
Q9NPF7	
Q9NPF8	
Q9NPG1	
Q9NPG2	
Q9NPG3	
Q9NPG4	
Q9NPG8	
Q9NPH0	
Q9NPH2	ENZYME REGULATION: Inhibited by mood-stabilizing drugs such as valproate (VPA) and lithium. {ECO:0000269|PubMed:17901568, ECO:0000269|PubMed:17988368}.
Q9NPH3	
Q9NPH5	ENZYME REGULATION: Inhibited by plumbagin (By similarity). Activated by phorbol 12-myristate 13-acetate (PMA). Activated by insulin. Inhibited by diphenylene iodonium. {ECO:0000250, ECO:0000269|PubMed:14966267, ECO:0000269|PubMed:15572675, ECO:0000269|PubMed:16019190, ECO:0000269|PubMed:16324151}.
Q9NPH6	
Q9NPH9	
Q9NPI0	
Q9NPI1	
Q9NPI5	
Q9NPI6	
Q9NPI7	
Q9NPI8	
Q9NPI9	
Q9NPJ1	
Q9NPJ3	
Q9NPJ4	
Q9NPJ6	
Q9NPJ8	
Q9NPL8	
Q9NPP4	
Q9NPQ8	
Q9NPR2	
Q9NPR9	
Q9NPU4	
Q9NPY3	
Q9NPZ5	
Q9NQ03	
Q9NQ11	
Q9NQ25	
Q9NQ29	
Q9NQ30	
Q9NQ31	
Q9NQ32	
Q9NQ33	
Q9NQ34	
Q9NQ35	
Q9NQ36	
Q9NQ38	
Q9NQ39	
Q9NQ40	
Q9NQ48	
Q9NQ50	
Q9NQ55	
Q9NQ60	
Q9NQ66	
Q9NQ69	
Q9NQ75	
Q9NQ76	
Q9NQ79	
Q9NQ84	
Q9NQ86	
Q9NQ87	
Q9NQ88	
Q9NQ89	
Q9NQ90	ENZYME REGULATION: Channel activity is repressed by chloride inhibitors; strongly by niflumic acid (NFA), partially by flufenamic acid (FFA), and only slightly by meclofenamic acid (MFA), 5-Nitro-2-(3-phenylpropylamino)benzoic acid (NPPB), 4-acetamido-4'-isothiocyanato-stilben-2,2'-disulfonate (SITS), and 4,4'-diisothiocyanatostilbene-2,2'-disulfonic acid (DIDS). {ECO:0000250}.
Q9NQ92	
Q9NQ94	
Q9NQA3	
Q9NQA5	ENZYME REGULATION: Activated by WNK3. {ECO:0000269|PubMed:18768590}.
Q9NQB0	
Q9NQC1	
Q9NQC3	
Q9NQC7	ENZYME REGULATION: Inhibited by phosphorylation at serine residues. {ECO:0000269|PubMed:15870263}.
Q9NQC8	
Q9NQE7	
Q9NQE9	
Q9NQF3	
Q9NQG1	
Q9NQG5	
Q9NQG6	
Q9NQG7	
Q9NQH7	
Q9NQI0	
Q9NQL2	
Q9NQL9	
Q9NQM4	
Q9NQN1	
Q9NQP4	
Q9NQQ7	
Q9NQR1	
Q9NQR4	
Q9NQR7	
Q9NQR9	
Q9NQS1	
Q9NQS3	
Q9NQS5	
Q9NQS7	
Q9NQT4	
Q9NQT5	
Q9NQT6	
Q9NQT8	
Q9NQU5	
Q9NQV5	
Q9NQV6	
Q9NQV7	
Q9NQV8	
Q9NQW1	
Q9NQW5	
Q9NQW6	
Q9NQW7	ENZYME REGULATION: Inhibited by apstatin and the metal ion chelators EDTA and 1,10-phenanthroline. Partially inhibited by dithiothreitol. Not inhibited by enalaprilat or amastatin. {ECO:0000269|PubMed:11106490}.
Q9NQW8	
Q9NQX0	
Q9NQX1	
Q9NQX3	ENZYME REGULATION: Inhibited by copper and tungsten. {ECO:0000250}.
Q9NQX4	
Q9NQX5	
Q9NQX6	
Q9NQX7	
Q9NQY0	
Q9NQZ2	
Q9NQZ3	
Q9NQZ5	
Q9NQZ6	
Q9NQZ7	
Q9NQZ8	
Q9NR00	
Q9NR09	ENZYME REGULATION: Inhibited by DIABLO/SMAC, HTRA2, CASP3, CASP6, CASP7 and CASP9. {ECO:0000269|PubMed:15200957}.
Q9NR11	
Q9NR12	
Q9NR16	
Q9NR19	
Q9NR20	
Q9NR21	
Q9NR22	
Q9NR23	
Q9NR28	
Q9NR30	
Q9NR31	
Q9NR33	
Q9NR34	ENZYME REGULATION: Inhibited by both 1-deoxymannojirimycin and kifunensine.
Q9NR45	
Q9NR46	
Q9NR48	
Q9NR50	
Q9NR55	
Q9NR56	
Q9NR61	
Q9NR63	
Q9NR64	
Q9NR71	ENZYME REGULATION: Inhibited by dithiothreitol (DTT), 2-mercaptoethanol, Zn(2+), Cu(2+) and Fe(2+). Enhanced by Na(+) and Ca(2+), and at lower level Mg(2+) and Mn(2+).
Q9NR77	
Q9NR80	
Q9NR81	
Q9NR82	
Q9NR83	
Q9NR90	
Q9NR96	
Q9NR97	
Q9NR99	
Q9NRA0	ENZYME REGULATION: Inhibited by sulfatide. {ECO:0000269|PubMed:19168031}.
Q9NRA1	
Q9NRA2	
Q9NRA8	
Q9NRB3	
Q9NRC1	
Q9NRC6	
Q9NRC8	
Q9NRC9	
Q9NRD0	
Q9NRD1	
Q9NRD5	
Q9NRD8	ENZYME REGULATION: Peroxidase activity is inhibited by aminobenzohydrazide (By similarity). The NADPH oxidase activity is calcium-dependent. {ECO:0000250, ECO:0000269|PubMed:15972824}.
Q9NRD9	ENZYME REGULATION: The NADPH oxidase activity is calcium-dependent. Peroxidase activity is inhibited by aminobenzohydrazide. {ECO:0000269|PubMed:11514595, ECO:0000269|PubMed:15972824}.
Q9NRE1	
Q9NRE2	
Q9NRF2	
Q9NRF8	
Q9NRF9	
Q9NRG0	
Q9NRG1	
Q9NRG4	
Q9NRG7	
Q9NRG9	
Q9NRH1	
Q9NRH2	ENZYME REGULATION: Activated by phosphorylation on Thr-173. {ECO:0000269|PubMed:15733851}.
Q9NRH3	
Q9NRI5	
Q9NRI6	
Q9NRI7	
Q9NRJ1	
Q9NRJ2	
Q9NRJ3	
Q9NRJ4	
Q9NRJ5	
Q9NRJ7	
Q9NRK6	
Q9NRL2	
Q9NRL3	
Q9NRM0	
Q9NRM1	
Q9NRM2	
Q9NRM6	
Q9NRM7	
Q9NRN5	
Q9NRN7	
Q9NRN9	
Q9NRP0	
Q9NRP2	
Q9NRP4	
Q9NRP7	
Q9NRQ2	
Q9NRQ5	
Q9NRR1	
Q9NRR2	
Q9NRR3	
Q9NRR4	
Q9NRR5	
Q9NRR6	ENZYME REGULATION: Active in the presence of octyl-glucoside or Triton X-100, but completely inhibited by CTAB. {ECO:0000269|PubMed:10764818}.
Q9NRR8	
Q9NRS4	
Q9NRS6	
Q9NRU3	
Q9NRV9	
Q9NRW1	
Q9NRW3	
Q9NRW4	
Q9NRW7	
Q9NRX1	
Q9NRX2	
Q9NRX3	
Q9NRX4	
Q9NRX5	
Q9NRX6	
Q9NRY2	
Q9NRY4	ENZYME REGULATION: Binding of acidic phospholipids inhibits the Rho GAP activity and promotes the Rac GAP activity. {ECO:0000269|PubMed:19673492}.
Q9NRY5	
Q9NRY6	
Q9NRY7	
Q9NRZ5	
Q9NRZ7	
Q9NRZ9	
Q9NS00	
Q9NS15	
Q9NS18	ENZYME REGULATION: The 2Fe-2S present in the homodimer leads to inactivation of the enzyme. The 2Fe-2S may serve as a redox sensor: the presence of one-electron oxidants or reductants leading to the loss of the 2Fe-2S cluster, subsequent monomerization and activation of the enzyme. Unlike other glutaredoxins, it is not inhibited by oxidation of structural Cys residues. {ECO:0000269|PubMed:15917333}.
Q9NS23	
Q9NS25	
Q9NS26	
Q9NS28	
Q9NS37	
Q9NS39	
Q9NS40	
Q9NS56	
Q9NS61	
Q9NS62	
Q9NS64	
Q9NS66	
Q9NS67	
Q9NS68	
Q9NS69	
Q9NS71	
Q9NS73	
Q9NS75	
Q9NS82	
Q9NS84	
Q9NS85	
Q9NS86	
Q9NS87	
Q9NS91	
Q9NS93	
Q9NS98	
Q9NSA0	
Q9NSA1	
Q9NSA2	
Q9NSA3	
Q9NSB2	
Q9NSB4	
Q9NSB8	
Q9NSC2	
Q9NSC5	
Q9NSC7	
Q9NSD4	
Q9NSD5	
Q9NSD7	
Q9NSD9	
Q9NSE2	
Q9NSE4	
Q9NSE7	
Q9NSG2	
Q9NSI2	
Q9NSI5	
Q9NSI6	
Q9NSI8	
Q9NSJ1	
Q9NSK0	
Q9NSK7	
Q9NSN8	
Q9NSP4	
Q9NSQ0	
Q9NST1	
Q9NSU2	
Q9NSV4	
Q9NSY0	
Q9NSY1	
Q9NSY2	
Q9NT22	
Q9NT62	
Q9NT68	
Q9NT99	
Q9NTG1	
Q9NTG7	
